CONS_NO,driver_1,driver_1_shap,driver_2,driver_2_shap,driver_3,driver_3_shap,FLAG,ml_risk_probability,anomaly_score,final_risk_score,review_priority
2E4D9D724E9ABF84B8DA90E790F163D0,min_consumption,0.42085610501335113,zero_rate,0.09968242010372837,median_consumption,0.07896639333831082,0,0.0429247676910228,0.0250695789147338,0.0375682110581361,LOW
385B1174DC3E2DF0FDEE9F011E7C2957,month_10_mean,0.12614783566194468,month_11_mean,0.12297620021294897,missing_rate,0.10380604872901558,0,0.2373803463305865,0.0404178121159433,0.1782915860661936,LOW
C3E83671AB1F14085AC25AC8C6173685,month_6_mean,0.10329431359651536,month_11_mean,0.07204260852202522,first_half_mean,0.038173988585922,0,0.1058973431183246,0.0303330304538726,0.083228049318989,LOW
4BB20AEB55D1DD0E0010133D5D243F6B,missing_rate,0.5688800262887604,consumption_change,0.446636147569757,min_consumption,0.27112301664275534,0,0.5976298637629525,0.171773004050769,0.4698728058492974,MEDIUM
B73F7670AC24E00D1C347200764EECF3,month_7_mean,0.19802781395887464,month_6_mean,0.16883373166902332,long_term_change,0.11742316713875663,0,0.3071210032214131,0.0190021616066506,0.2206853507369844,LOW
48C2DE53FC55C4567B8BEB441ECF0569,min_consumption,0.4012996712689096,zero_rate,0.2147415492088119,missing_rate,0.09819091783849665,0,0.2134981541149342,0.0383220341827077,0.1609453181352662,LOW
BBC5E7AC036C86A41EC14306D7811DF7,month_6_mean,0.3045087495536028,month_10_mean,0.22595095897142065,month_1_mean,0.14855391325706663,0,0.3745070885264377,0.0111230599474463,0.2654918799527403,LOW
138653987B445CD332C9AF1E0BDDC589,zero_rate,0.4927367769474172,min_consumption,0.3627980705029767,std_consumption,0.3343226927546736,0,0.706762611714361,0.0624775367345613,0.5134770892204211,MEDIUM
95A580E6F5C1F714E1A8298C0C2D3389,month_6_mean,0.16815191529499562,month_7_mean,0.1648202154682057,min_consumption,0.10847319342753277,0,0.2883564242691074,0.0171166914748451,0.2069845044308287,LOW
8FB20DA98B4FBCDF0DEE7224924C2F11,max_consumption,0.5887680177611238,month_10_mean,0.35421448411830386,month_2_mean,0.15023554736629421,0,0.5821823874814988,0.0562267356977735,0.4243956919463811,MEDIUM
37ECD2D1A4CEF1142BFD55FCE4EBA5F8,consumption_change,0.40058020884922657,min_consumption,0.2938521033018484,std_consumption,0.25488953059779823,0,0.260923717101252,0.1253302868754239,0.2202456880335035,LOW
41B9D68A864F208ECA477DE1AE1E3B4A,month_7_mean,0.2025838123615812,month_6_mean,0.15582019866387983,month_3_mean,0.12555962934074305,0,0.3823075791467604,0.0093378726228028,0.2704166671895732,LOW
E99295E7D3FC45D31E9E8D2BE3D0E519,month_11_mean,0.06459483486540787,month_6_mean,0.05062917821892195,seasonal_std,0.036092363795434186,0,0.1089700199995759,0.0243429679066542,0.0835819043716994,LOW
46EA231EAC6D22A8F5A3DE257C3BC20A,missing_rate,0.5063068448794149,consumption_change,0.37738809357517866,month_7_mean,0.19464274744794877,0,0.4672937627741163,0.0417748679297627,0.3396380943208102,LOW
0E523CFFDDB5ABDCABCACCB10CF07DFD,max_consumption,0.6441951954955111,std_consumption,0.4547782049650703,month_4_mean,0.2941032776474678,1,0.6915437807965628,0.1595194069735001,0.531936468649644,MEDIUM
5077166EBEACFC90897CA2B4AB66EA5A,month_6_mean,0.114087159920449,month_3_mean,0.0936585434844759,month_9_mean,0.06625230760008759,0,0.1311164951200523,0.0089324500513958,0.0944612815994553,LOW
4D9992665C622758DE629E732FEB0BCB,month_5_mean,0.11560799029257413,max_consumption,0.10508458576469502,first_half_mean,0.042260346557409074,0,0.1709729915726542,0.0210978578735479,0.1260104514629223,LOW
C55CB3712F9A508B94DB556ED3417AAB,min_consumption,0.5504014605711132,zero_rate,0.13392238516515878,median_consumption,0.0809872559597806,0,0.2125379703405461,0.0305535192773255,0.1579426350215799,LOW
F4C3B809A41443D375593154803A73EB,month_10_mean,0.40076967539546515,max_consumption,0.3389074587121312,zero_rate,0.23737474128218927,1,0.7397679417031081,0.0506856301729476,0.53304324824406,MEDIUM
38D0F39881D623AA81C1417B92B2C79D,max_consumption,1.1840788771589885,month_10_mean,0.6204378732682393,std_consumption,0.4971501686190505,1,0.9291923976641664,0.4442479200866659,0.7837090543909161,HIGH
52C8443678E9CF0A4404AD2B8232D6C8,min_consumption,0.4556939581762707,zero_rate,0.14471379775715565,consumption_change,0.1281337326210836,0,0.1618187680242967,0.0696617551050739,0.1341716641485298,LOW
06F5FB2D44CA4F8CA21F595110D993BE,missing_rate,0.6794638216550565,consumption_change,0.23511241125937787,month_7_mean,0.22334864019580833,0,0.6432276438089416,0.0361250738395679,0.4610968728181295,MEDIUM
66B5F294DAEB7CE2658B52D9D7B18C55,month_7_mean,0.13586566676772377,month_6_mean,0.13036804565775004,month_11_mean,0.09830847603560115,0,0.135254134764701,0.0386908314621281,0.1062851437739291,LOW
D45E7843F4E2854F5E2E9FC6FA94F19B,min_consumption,0.4513110111352644,zero_rate,0.19623337491827272,consumption_change,0.09554489309784195,0,0.1876306718506893,0.040418157808672,0.1434669176380841,LOW
4925DC6FB3EAE3ECEF2884203B6E13A5,month_5_mean,0.11705861718242266,month_6_mean,0.10438546518821823,month_8_mean,0.05231702326881112,0,0.0607187951012503,0.0416670803792463,0.0550032806846491,LOW
3526C0B45B2A1E8BB119C3286CC00BAB,month_7_mean,0.10227329665054849,month_6_mean,0.09127442820027895,month_5_mean,0.07569270599588397,0,0.1010585207841196,0.0505909010544909,0.085918234865231,LOW
5AEB905F6BF45BEA5605E5E53561F44B,max_consumption,0.40888471559666595,std_consumption,0.28341172075868504,month_11_mean,0.11010255657884573,0,0.2943180447678847,0.0497698477313085,0.2209535856569118,LOW
5AC5F87A02F85DD1BCF504617B948879,missing_rate,0.1058798362949635,month_6_mean,0.10256172999122568,month_3_mean,0.08677005670550474,0,0.1772253857030037,0.0384439328630234,0.1355909498510096,LOW
2552F72883D82CC0729B564B99FCB9A0,min_consumption,0.49185400250999534,max_consumption,0.24178318157704237,zero_rate,0.21414609884283412,0,0.3728297756029635,0.0424304509697176,0.2737099782129897,LOW
A322067FBCAA2B8AB45393DD6B2ED028,month_6_mean,0.17269310971277269,long_term_change,0.15543590755154435,month_7_mean,0.1180240949884972,0,0.3038906519140523,0.0229393044837725,0.2196052476849683,LOW
845A7A8456E95872859C6FD0461DCB5C,max_consumption,0.5064295622203973,std_consumption,0.3160233853416968,month_6_mean,0.11751635144471836,0,0.4473947320549328,0.0518494685680472,0.3287311530088671,LOW
6891003EC2354A7D047D37085C954C29,min_consumption,0.3163720109448883,zero_rate,0.10002956718707968,first_half_mean,0.06574193758865482,0,0.046120152585777,0.2146438550983343,0.0966772633395442,LOW
D968595D83ADBB67D41505ED27C00BCD,max_consumption,0.6249143344998058,zero_rate,0.6065673059410523,std_consumption,0.366176274177364,0,0.8175204105928616,0.0810969010277836,0.5965933577233382,MEDIUM
9F1605F68777BE15520CA957A81D56C1,missing_rate,0.5609194771340649,max_consumption,0.47563150915493396,month_10_mean,0.4466318371922477,1,0.8078527046764814,0.1893807394065949,0.6223111150955154,MEDIUM
727C29BFF51580D9B85793CF993A6B09,missing_rate,0.5623564746586734,month_9_mean,0.07637469927582577,month_11_mean,0.062441610818798274,0,0.3638609032970879,0.0319479750328889,0.2642870248178282,LOW
DCAB6C736D5CE31CFAA1A8B6EBDE9AEC,min_consumption,0.44292125424119944,zero_rate,0.19085332221959464,median_consumption,0.06753427072127491,0,0.073751111815202,0.0473397698477339,0.0658277092249616,LOW
54024FA20B5BF947335DB563F393947D,max_consumption,0.8499765856418559,std_consumption,0.4302891345310989,month_4_mean,0.4111508920123983,0,0.6551037262689,0.1925034735214324,0.5163236504446598,MEDIUM
7697C6BE7C4FE5CE2B9B6E14A6A908E8,min_consumption,0.5183312993052608,first_half_mean,0.059545008236634896,median_consumption,0.04652841751800111,0,0.1565878431136324,0.032143446334147,0.1192545240797868,LOW
0D0521065DD42805399486F70E295BE5,min_consumption,0.3827148942685494,zero_rate,0.2871429259452682,consumption_change,0.15791024075684953,0,0.0993375814867112,0.2008846622925697,0.1298017057284688,LOW
E26A892FB122F1172012449F13CDABD3,max_consumption,0.5235187937214628,std_consumption,0.33018324650983993,seasonal_std,0.07066272699286401,0,0.3096862414147967,0.0407651610104663,0.2290099172934976,LOW
F0EEC56D502C8E015A81727FF98EFBE9,month_4_mean,0.1789847257974783,month_10_mean,0.10989815142670468,month_11_mean,0.07680745038105387,0,0.2487239651916435,0.0164957101024466,0.1790554886648844,LOW
B0763EEBA236A4BA51BF01F289EFD24B,missing_rate,0.44203607340868,month_10_mean,0.14496397660043195,month_6_mean,0.14356357950491966,0,0.3874657587761175,0.0390505887165516,0.2829412077582477,LOW
44E87048864CE27823E66AE5B6E8A72B,min_consumption,0.3989479643418244,zero_rate,0.21095439157653453,missing_rate,0.15426210621028705,0,0.2134981541149342,0.0400354016790532,0.1614593283841699,LOW
A47B1185F437284860CE165CA4A5CF2E,month_5_mean,0.18426644567856956,max_consumption,0.13372520112572683,month_10_mean,0.09907923693112469,0,0.3219089924875136,0.0123647033978414,0.2290457057606119,LOW
58521ADBF2C258EF0C3EEAE67183B26A,max_consumption,0.48934528365624647,month_10_mean,0.3144072445023958,std_consumption,0.30632337620707795,0,0.3394916723930842,0.0558932562633994,0.2544121475541787,LOW
AA07403F0DB9C7BE032F98C4FA664876,consumption_change,0.34341767905649945,month_10_mean,0.2617264315238561,max_consumption,0.16317089784823388,0,0.6160912721200378,0.0284633463772319,0.439802894397196,MEDIUM
0DF6434E392AC7F20DA15EE7CE8DF024,consumption_change,0.35949966440372455,month_10_mean,0.2283690094099128,month_11_mean,0.1691658975474517,0,0.4790357894753785,0.0185648727859404,0.3408945144685471,LOW
602BDE32819F6154510C657850DAB425,month_3_mean,0.031499281290272976,month_11_mean,0.02623308224662959,recent_mean,0.006525384485143622,0,0.0435135220064069,0.0208755858932074,0.0367221411724471,LOW
B8A3F2B536E2184612A2369393B7B5A5,max_consumption,1.3666610747193866,month_3_mean,0.6052514497779298,std_consumption,0.5960603300666101,0,0.8195306322158364,0.6706593856105361,0.7748692582342462,HIGH
AB8BABC12B2FEFA3D95CA3D1743BE9FA,min_consumption,0.4482848189291262,zero_rate,0.22461554730190084,first_half_mean,0.09983654013179293,0,0.1378872665538858,0.0545620840150233,0.1128897117922271,LOW
7A1CFEEA19E8788EEF53E98593C322B3,missing_rate,0.37483027308204075,month_6_mean,0.14555725686419715,month_10_mean,0.14253324154461067,0,0.3872203706284439,0.0327842670047922,0.2808895395413484,LOW
63024FD46AED0A45F9C827B574359794,min_consumption,0.4161081823646403,max_consumption,0.2437450907443961,long_term_change,0.14474880463210787,0,0.2244594901974352,0.0336084418841142,0.1672041757034389,LOW
0D908494A73898C11FFC365647CD4B83,missing_rate,0.3732839420377502,month_7_mean,0.19551512649471328,month_6_mean,0.17934079844125783,0,0.4636134029768914,0.0498279366946266,0.3394777630922119,LOW
7EF23879E832324C66416BAD2E5693CC,month_6_mean,0.2163218243465776,long_term_change,0.2008189114469642,max_consumption,0.12231147014844766,0,0.3963068318384844,0.0153519477542328,0.2820203666132089,LOW
2B31E92B6B04427F77351BDFDDC48BB2,month_3_mean,0.20938242524567674,long_term_change,0.19517608691605276,month_6_mean,0.1731646997242817,0,0.4447944783541259,0.0054138840540689,0.3129803000641088,LOW
0DCE8A4A9AC082206C06A4E1E772D108,max_consumption,0.6762386792015169,month_10_mean,0.2993183550993804,std_consumption,0.26661746128110086,0,0.6291977766854457,0.1195621928067795,0.4763071015218458,MEDIUM
CAB2021BF39771275EA48D46861F1718,month_7_mean,0.19702823463385416,month_1_mean,0.14832276296303215,month_6_mean,0.14435720363974477,0,0.4273269968466855,0.0070424438624968,0.3012416309514289,LOW
D2C4D5706F501C68356C71693CE33AFA,month_10_mean,0.501067405328424,max_consumption,0.35142511184187136,month_6_mean,0.2992056729818124,0,0.3899612079074375,0.0256318829089402,0.2806624104078883,LOW
5A48C271FCB70126BA6714E02B8594ED,min_consumption,0.4012996712689096,zero_rate,0.2147415492088119,missing_rate,0.09819091783849665,0,0.2134981541149342,0.0383220341827077,0.1609453181352662,LOW
AF17EE30023618F0871FF270D352E73C,month_10_mean,0.20131434053729957,month_11_mean,0.05479413118866576,recent_mean,0.04507750701333412,0,0.1326735360851794,0.0405501081047823,0.1050365076910603,LOW
DF9DD8ADA4C927060D4620AD17D5A3E8,month_7_mean,0.1795680826082517,month_6_mean,0.16819986616041419,month_1_mean,0.14669113915197274,0,0.2937533906694784,0.0301231363461152,0.2146643143724694,LOW
9A8E5248774F30F9880541FF5C083861,month_10_mean,0.17325612494897696,max_consumption,0.10140806683785991,month_7_mean,0.09840656580527497,0,0.4390239713482003,0.0219789584912828,0.313910467491125,LOW
1A6C9A18A351C9F1E7C9F99D9E20BE48,max_consumption,0.4088985320458065,month_10_mean,0.22047118604630883,month_5_mean,0.15130869970755625,1,0.5383047965009943,0.045891379636959,0.3905807714417836,LOW
17A81A3E62D872156A4AF0AD091BA587,month_6_mean,0.20648363028391772,month_9_mean,0.07756932941743658,month_11_mean,0.058229842616401566,0,0.180578146247657,0.0093160526546748,0.1291995181697623,LOW
B53BFFEF397D25250E435760DC7BCF9C,missing_rate,0.8401276930115512,month_6_mean,0.4079312323713874,month_10_mean,0.30528654005181016,0,0.7473561015572119,0.258434986185306,0.6006797669456401,MEDIUM
48F5D2FF6B8A9EAD112AAA1F33130600,min_consumption,0.3414456491588381,first_half_mean,0.13062328912350812,month_11_mean,0.11421070725584252,0,0.1434110468144035,0.0388019561227995,0.1120283196069223,LOW
24B44C5D0DFF49BBA525FAEE39A2B763,min_consumption,0.33483465635946336,first_half_mean,0.1343371745316939,month_11_mean,0.12168051649497773,0,0.2132382947648292,0.0426511599038269,0.1620621543065285,LOW
7980242D02AD4BFD53F93E562A54BDE5,min_consumption,0.430965214168272,zero_rate,0.14020316517884746,month_2_mean,0.0993007975680003,0,0.0501994391517425,0.0814077543247564,0.0595619337036466,LOW
4181D713518EE9A80CCA20040E0903C5,min_consumption,0.3850979768271864,zero_rate,0.16258993257783538,long_term_change,0.16258187216303352,0,0.1374458746514202,0.1798027824462952,0.1501529469898827,LOW
B217C4D085411794E3979073DD8B2BC7,max_consumption,0.24376443493716002,month_5_mean,0.14170192571956472,seasonal_std,0.07766847069329454,0,0.2327343818434551,0.0277647081932648,0.171243479748398,LOW
928F8FDB842219373D6317BF730B5F06,min_consumption,0.4579607947410514,zero_rate,0.22643763860220908,first_half_mean,0.09960211669267363,0,0.1568501125906395,0.0289395418308152,0.1184769413626922,LOW
7470C1F7B0AF04C82D6C70069E5D02F8,missing_rate,1.0588835484735,month_10_mean,0.3411433763103973,month_9_mean,0.11708531067607261,0,0.6291556937744587,0.0604421681198887,0.4585416360780877,MEDIUM
8558F0B19608BDBDDB7A4B65A00912FC,max_consumption,0.5280331208976956,month_4_mean,0.3383382186389817,std_consumption,0.3317565567945357,0,0.5041621346173741,0.1818252206393956,0.4074610604239806,MEDIUM
A52EE0493FAFCAC0400179EA54F9FFC9,min_consumption,0.46770234207123024,zero_rate,0.13490392608217414,median_consumption,0.04668701596152453,0,0.0544320778161708,0.1058017633222119,0.0698429834679831,LOW
B670A0984C2743214594B5D2F5A67B18,max_consumption,0.7691299033960934,std_consumption,0.37081835303177013,month_10_mean,0.3338597281972561,0,0.5316319437895088,0.2557328989684132,0.4488622303431801,MEDIUM
ACCBB44E5A9694648E925757CED326B1,month_5_mean,0.09918392876975753,month_10_mean,0.07766377011565731,seasonal_std,0.05123484937623011,0,0.0861898776391756,0.0289375980417858,0.0690141937599587,LOW
A3FCA8B00BE9054174E85AAA68B1A43C,month_7_mean,0.21045434978039348,month_6_mean,0.13849951829232557,min_consumption,0.13270695827538204,0,0.3246978278261672,0.0208356720599818,0.2335391810963116,LOW
9BF6A8B5DC74706CE2840858D4E8AAB1,month_6_mean,0.13884956812505278,month_11_mean,0.11841252191017794,month_3_mean,0.10359237057016749,0,0.2136907404906071,0.0100809468133967,0.152607802387444,LOW
8C13681235D01B2743FE2BF1020D2111,max_consumption,0.23708579495011609,long_term_change,0.1907480723032747,month_7_mean,0.14592765471123004,0,0.3976180522336653,0.0244058205890636,0.2856543827402848,LOW
E4CAF902B54A6CC34B7F5139D9779205,max_consumption,0.5474963606823336,std_consumption,0.3248297679821394,month_4_mean,0.3211804588748356,0,0.5849931536925983,0.094470969516107,0.4378364984396509,MEDIUM
77973ECF015C50D625908E0233764D9F,month_6_mean,0.1833105940992627,long_term_change,0.12912164063319545,month_7_mean,0.11705470422494382,0,0.1903021958069649,0.0028958950363663,0.1340803055757853,LOW
72160CBBDF253CBF8FAE05D59A766320,max_consumption,0.6369150779602675,std_consumption,0.30905771708506674,month_10_mean,0.2939537025814283,0,0.4923104034852766,0.1168878523311962,0.3796836381390525,LOW
98970C07AFC8E16304EAE768F71CC2F8,max_consumption,0.36735332747640875,month_10_mean,0.25808288506386107,month_2_mean,0.20009418157342382,0,0.50870729225086,0.0471665861238835,0.370245080412767,LOW
0DC71F04F1F519F58C497EC6510AB68A,month_7_mean,0.18687306218798105,month_6_mean,0.159723024598695,missing_rate,0.15420610453463884,0,0.324742263774035,0.0189843022177491,0.2330148753071492,LOW
2C7430C7F429F88EAB47E99069E372FC,missing_rate,0.28683975369758924,first_half_mean,0.16374486400887517,month_11_mean,0.11505655125369633,0,0.0978999950273803,0.0501679277896428,0.0835803748560591,LOW
17551819B03E6998ADEA6CF25571B789,min_consumption,0.24402109178788206,month_7_mean,0.12844110721647536,month_6_mean,0.09793863105319926,0,0.1877271134548874,0.0260643315333223,0.1392282788784178,LOW
218144181E1295F512142B1C0EAA9F3B,min_consumption,0.4012996712689096,zero_rate,0.2147415492088119,missing_rate,0.09819091783849665,0,0.2134981541149342,0.0383220341827077,0.1609453181352662,LOW
FB6B2E17DF98F8AEF51DA18B0EB3F499,min_consumption,0.4892357200521848,max_consumption,0.32614405218927034,month_7_mean,0.20793665628584154,0,0.2024899679186027,0.1389205178758855,0.1834191329057875,LOW
7E268C29F33EAA9B3C48E460AEB5BE0E,max_consumption,1.5024683745664225,month_3_mean,0.6404091737914381,std_consumption,0.5675743532832872,1,0.9051541872681392,0.6823451073161757,0.83831146328255,HIGH
89FC3A472B495645F34B01605BF73581,min_consumption,0.46014356749110485,missing_rate,0.1422874388371201,month_11_mean,0.09595572344939508,0,0.187708714342094,0.0395764512380731,0.1432690354108877,LOW
F84E9586007CFE86C30FC5DCF2DB2273,max_consumption,0.570643697277511,std_consumption,0.25682496869775034,month_10_mean,0.12585468230592164,0,0.3167507810230321,0.1260200995274781,0.2595315765743659,LOW
39A14BC0E1C25E6190488139D77E9207,consumption_change,0.24301336793853542,month_6_mean,0.1852287805865247,month_11_mean,0.17180090816216656,1,0.3790702971137923,0.0233784640707823,0.2723627472008893,LOW
665E97DE6C20540DD8062E1EF3AD087E,month_10_mean,0.1472435357186437,max_consumption,0.10308812770426456,seasonal_std,0.08964598663486832,0,0.1239887038545702,0.0269876025812294,0.0948883734725679,LOW
2D87CF22000AD1AA0FE8031260BEF6EA,missing_rate,0.9241092782739924,month_3_mean,0.20704504333105897,month_6_mean,0.15735627978438652,0,0.5128701095229224,0.023039851974733,0.3659210322584656,LOW
3A6BD2F55E37EAB05D8194D2A8D51789,missing_rate,0.25752167258124253,month_7_mean,0.1402415652514835,month_1_mean,0.12015783412116927,0,0.4082632627958947,0.0295249782306507,0.2946417774263215,LOW
043CE7E89921FFC804B63B2CAA583EB7,month_7_mean,0.10321420850662745,month_6_mean,0.10081861711815514,month_1_mean,0.06522156749333756,0,0.1369203334103272,0.0195101425508352,0.1016972761524795,LOW
62AE4A3D52CF7B1B14C225FE44FDBD1A,max_consumption,0.3703543726363774,min_consumption,0.26409006197353524,zero_rate,0.17603676831852125,0,0.242405753597308,0.0647271521717796,0.1891021731696494,LOW
59AA295020BDAE7486CAD3E28FB8EE1E,min_consumption,0.36010812239831147,first_half_mean,0.08707311664891199,month_6_mean,0.08522170166255992,0,0.1072673731492445,0.0311811823894184,0.0844415159212966,LOW
93660642B54374DDB4A7032F079AA834,max_consumption,0.1721577739545484,month_10_mean,0.13820625242089354,missing_rate,0.1096878765642413,0,0.410403237731159,0.027440950440529,0.29551455154397,LOW
B4F7C5AC3AD58A3703BB2E376CE146BC,min_consumption,0.4579607947410514,zero_rate,0.22643763860220908,first_half_mean,0.09960211669267363,0,0.1568501125906395,0.0289395418308152,0.1184769413626922,LOW
919774E11ECCD3A19656C2E63D4A35BA,min_consumption,0.2547183717940619,zero_rate,0.1930233726183284,month_7_mean,0.15882210759590948,0,0.193077491684718,0.0359185079052042,0.1459297965508638,LOW
6DBF038D96EC2C187012EF3DE156D106,max_consumption,0.3055422489464596,month_2_mean,0.19489708952005103,month_10_mean,0.16752446298844673,0,0.2836630814939733,0.0434897958197109,0.2116110957916945,LOW
BE361EF353EA9060568BB28485D3786E,max_consumption,0.7233886346126924,min_consumption,0.4170643143179167,early_mean,0.3857989644172281,1,0.7838918536878047,0.2900166083805782,0.6357292800956367,MEDIUM
C1F2C9C3EB171B56E98E9D044BE067F6,min_consumption,0.5706195556523905,zero_rate,0.16124566572997076,month_7_mean,0.1557883627136628,0,0.2715172463285558,0.0325675561343944,0.1998323392703073,LOW
A7FD6F7AC6E3C149B23254C5F95E1838,max_consumption,0.5291303568047617,month_10_mean,0.450757774704284,zero_rate,0.2863059861412789,1,0.8207284366468995,0.0939577086761769,0.6026972182556828,MEDIUM
E728A103CB663EF01CB4B6631B19B4A7,month_6_mean,0.16973929633793197,max_consumption,0.12182217360679577,month_7_mean,0.08148396497711644,0,0.2832063604618254,0.0111670620391797,0.2015945709350317,LOW
5D40924B8C31532D3A7927CA71FD1309,consumption_change,0.2678314191986892,max_consumption,0.162570611840181,month_11_mean,0.15226497941779293,0,0.3083277529617005,0.0329048193236117,0.2257008728702738,LOW
62ADC2AFCC441D3B61F23B5BCE9FEEF7,max_consumption,0.5965487481166521,month_10_mean,0.43543049085691987,month_2_mean,0.1457941446606216,0,0.5889476490745136,0.0637614168845002,0.4313917794175095,MEDIUM
6E6231C6D42BBA1E7D5071229F511223,max_consumption,0.10507760943355747,month_2_mean,0.08986362251050561,month_11_mean,0.07113086185434465,0,0.1652518505278759,0.0224983148864431,0.1224257898354461,LOW
3ECE1970FB3AEEE0BB653D931B613C80,month_7_mean,0.16376901927846782,month_11_mean,0.12927666180303518,month_6_mean,0.10366824509692309,0,0.1582962456221543,0.028009710792147,0.1192102851731521,LOW
7481EF712ECE58C24D5D2AEE61DFA0FA,min_consumption,0.34852983065353726,month_6_mean,0.17304569199893557,month_7_mean,0.09317799606438786,0,0.3058008884334696,0.0193301952595192,0.2198596804812845,LOW
8859572EF53F6456E5F469A2C4FCB486,max_consumption,0.4880013407092586,month_4_mean,0.2689971624287924,month_10_mean,0.22160986517806308,0,0.3785178732050082,0.077520601170672,0.2882186915947073,LOW
260BB441E4CA9ABFB4479A12B4790161,month_6_mean,0.19753140792397025,long_term_change,0.1795592061338701,month_7_mean,0.12882189774299144,0,0.2427964614502005,0.0071627526506967,0.1721063488103493,LOW
2E493CAFFDFCBBA052F23B2F91ED656E,min_consumption,0.25559457212125886,zero_rate,0.20884207965591314,long_term_change,0.08069372943391889,0,0.1669203019160113,0.0298445674945944,0.1257975815895863,LOW
2EA64EFFBB5E33E2D045848073E886B6,max_consumption,0.24891294121903168,long_term_change,0.14984103022922363,month_5_mean,0.1207480216145603,0,0.6381617764828701,0.031948503763194,0.4562977946669672,MEDIUM
F1776B4C2CAC73B70E687612CBD12705,month_6_mean,0.22259251173580716,month_10_mean,0.12287845986387132,month_7_mean,0.08922556208653593,0,0.0991058993963343,0.0284105591221545,0.0778972973140803,LOW
0423B85CF459B9CE6650B33783A68FFA,consumption_change,0.22303324297927563,month_6_mean,0.20440563599076655,month_7_mean,0.20133964191476797,0,0.4187721346248321,0.019925363893993,0.2991181034055803,LOW
FD7F949C21802626849C15215F2FADB3,min_consumption,0.27318708093473065,month_6_mean,0.17407691085008464,consumption_change,0.15162153073777823,0,0.4546243171670233,0.0321644624443125,0.32788636075021,LOW
E79CC8D1104BF1403892A352DF4AFC3D,min_consumption,0.4048596424329649,consumption_change,0.36624723493666883,month_7_mean,0.2064028155117831,0,0.4097623663047814,0.0717226635619453,0.3083504554819306,LOW
48CE87B4825D4AFD060262B250306B8A,min_consumption,0.35239609135754024,long_term_change,0.12987678492293525,month_7_mean,0.11624651135824839,0,0.3633929541985305,0.036087357243354,0.2652012751119775,LOW
38AB82B7CA4E328FFFAB747E7112852E,month_5_mean,0.13965125160496472,month_2_mean,0.12918883292798714,month_8_mean,0.07069298411314179,0,0.1376242743772193,0.0397506804490113,0.1082621961987569,LOW
1FD48CAA17931E5BDC558DE21D27B43D,month_7_mean,0.22567201851202576,month_6_mean,0.1548209326351694,month_4_mean,0.08644030545280199,0,0.322567825035315,0.0240180748020899,0.2330028999653474,LOW
C6C35C8072CDEEE6908B9725C83FAF24,min_consumption,0.48108299435470236,zero_rate,0.09808999122282322,month_7_mean,0.09562884718703536,0,0.3226114671797251,0.0355711443270256,0.2364993703239152,LOW
8658FFFB30634AF15E3220A3ABA26ABE,month_6_mean,0.1018135395356978,month_7_mean,0.0793014929381774,month_3_mean,0.05757047904346903,0,0.0983884346393434,0.0340145690984917,0.0790762749770879,LOW
2ED18930D66D9A7C954B638FE59B61D6,min_consumption,0.29150891722458633,max_consumption,0.12572374378215798,month_5_mean,0.12379200418495365,0,0.402655723662105,0.0236267962357322,0.2889470454341932,LOW
E8DB501785182E62BE104B8CD8AD2F96,min_consumption,0.3139301860604684,month_7_mean,0.15909517248801605,month_11_mean,0.11186083961537398,0,0.1105572094523396,0.0996024145830721,0.1072707709915593,LOW
486C49D00D9EE1E7C4EFF172389A77C5,min_consumption,0.4007327005739554,zero_rate,0.21437556568398858,missing_rate,0.1004316176722648,0,0.1761736005997112,0.0467668961131499,0.1373515892537428,LOW
D3C667A02ECEEBD518715EBF47CDD132,min_consumption,0.32950534535477305,long_term_change,0.11873712110267061,month_11_mean,0.08516813469671676,0,0.1840672715224154,0.0191577582732795,0.1345944175476746,LOW
047E8CD02FBA4B85A78EBA0154EB477F,min_consumption,0.4798728846191866,month_6_mean,0.06496313094079581,first_half_mean,0.04543902744870447,0,0.1105789043695709,0.03101650853086,0.0867101856179576,LOW
9FE060236515F09DFF91ADE6FD848095,min_consumption,0.39153574825981285,zero_rate,0.20349056229384976,missing_rate,0.09425737655543426,0,0.1861076841791237,0.0499854164648866,0.1452710038648526,LOW
576CE349FB2D779D6DE1E3D2F98DE833,min_consumption,0.45716376895233357,month_7_mean,0.22610274387612697,zero_rate,0.18712593438925873,0,0.3621454087552347,0.0232425264069767,0.2604745440507573,LOW
B352DAD34FB76E85043B39ABBA5F90D7,max_consumption,0.40612809669626,std_consumption,0.2294518732969023,month_10_mean,0.1694019021642861,0,0.5006823743060487,0.0669599705750883,0.3705656531867605,LOW
CCDFA4DC34E70FFD882ADA038232516A,min_consumption,0.38208047732852646,first_half_mean,0.07556212756718804,month_6_mean,0.07098924233631641,0,0.0883379550253524,0.0342384176397329,0.0721080938096666,LOW
3A68FE48AE1A09E00A19FF86BA5006F7,std_consumption,0.269217644466486,max_consumption,0.21115443720966412,min_consumption,0.17541376388951307,0,0.2680501865303595,0.0744188212961457,0.2099607769600953,LOW
9BE112DA112FF41890B3A9C345CE5B20,min_consumption,0.35480008826053694,first_half_mean,0.07871265898295318,month_6_mean,0.07824974840671291,0,0.078481073292547,0.035754392341653,0.0656630690072788,LOW
